"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00230","......4 Travel","36","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","14","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","39","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","10","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","26","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","206","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","10","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Apr-2020","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3660","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1645","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","1821","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","428","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00060","......3 Transport","51","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00070","......4 Travel","41","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00080","......5 Construction","6","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","3","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","10","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","135","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","100","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","81","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2249","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3310","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","584","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","5","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00220","......3 Transport","193","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00230","......4 Travel","78","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","28","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","33","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","13","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","28","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","193","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","13","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Mar-2020","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3894","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-2014","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","1996","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","469","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00060","......3 Transport","67","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00070","......4 Travel","55","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00080","......5 Construction","15","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","3","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","9","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","106","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","114","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","98","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2465","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3581","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","898","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","29-Feb-2020","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","4","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
